mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.05419225692749023,0.048262090599821755,0.020163583755493163,0.011011782918137645,7,1,5,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8945147679324894,0.8646288209606987,0.8878923766816144,0.825531914893617,0.8936170212765957,0.873236980349003,0.026202078667469705,29,0.970873786407767,0.9716157205240175,0.9573770491803278,0.9692307692307692,0.9607843137254902,0.9659763278136744,0.005784182622729985
0.02164568901062012,0.0049442602600044214,0.01784510612487793,0.006924898380802939,7,1,10,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8983050847457628,0.8658008658008658,0.8888888888888888,0.8340425531914893,0.8869565217391304,0.8747987828732274,0.022982257065390723,26,0.9644012944983819,0.9564270152505446,0.9474835886214442,0.966120218579235,0.9494505494505494,0.9567765332800311,0.007557677698311129
0.020470714569091795,0.006672231412412623,0.014274024963378906,0.004225948807433911,7,1,20,"{'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.8803418803418803,0.8669527896995708,0.8828828828828829,0.8608695652173913,0.8869565217391304,0.8756007279761711,0.009962493166759321,25,0.9519650655021834,0.9490790899241603,0.9308452250274424,0.9388646288209607,0.9441401971522454,0.9429788412853984,0.007529480649771
0.024662876129150392,0.014934306823897436,0.018766307830810548,0.01180724934644699,7,2,2,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9029535864978903,0.8508771929824561,0.8839285714285714,0.8523206751054853,0.8761061946902655,0.8732372441409337,0.019713300624330587,28,0.9709364908503767,0.9646799116997793,0.9549945115257958,0.9625550660792952,0.9550930996714129,0.9616518159653319,0.006058496085516938
0.036057043075561526,0.01741780862830171,0.027919292449951172,0.013820432363798305,7,2,5,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8907563025210085,0.8558951965065502,0.8789237668161435,0.8523206751054853,0.8761061946902655,0.8708004271278906,0.014533023873284447,33,0.9687162891046386,0.9648351648351648,0.9550930996714129,0.9625550660792952,0.9550930996714129,0.961258543872385,0.005405858963831933
0.02079458236694336,0.0054017280218988046,0.014526700973510743,0.002765627427616191,7,2,10,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.902127659574468,0.8608695652173913,0.8888888888888888,0.8571428571428571,0.8947368421052632,0.8807531625857736,0.018283360874404096,6,0.9598262757871878,0.9507119386637459,0.9431072210065645,0.9571899012074643,0.9448123620309051,0.9511295397391736,0.006584829864450339
0.02078275680541992,0.0024622501954649225,0.014807939529418945,0.0026322080467186277,7,2,20,"{'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 20}",0.8803418803418803,0.8620689655172413,0.8818181818181818,0.8571428571428571,0.8859649122807017,0.8734673594201725,0.011572353764867973,27,0.9495614035087719,0.9445048966267682,0.9261300992282249,0.9298245614035088,0.9406593406593406,0.9381360602853229,0.008839588254331556
0.03195309638977051,0.01570170820009361,0.021732234954833986,0.009959058917124926,7,5,2,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8851063829787233,0.8497854077253219,0.868421052631579,0.8354430379746836,0.9004329004329005,0.8678377563486416,0.023393564018602993,36,0.9491891891891892,0.9449838187702265,0.9357997823721437,0.9501084598698482,0.9368191721132898,0.9433800844629395,0.006034819760567969
0.018817043304443358,0.002680082192569067,0.01326441764831543,0.0018713359787457485,7,5,5,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.8851063829787233,0.8497854077253219,0.868421052631579,0.8354430379746836,0.9004329004329005,0.8678377563486416,0.023393564018602993,36,0.9491891891891892,0.9449838187702265,0.9357997823721437,0.9501084598698482,0.9368191721132898,0.9433800844629395,0.006034819760567969
0.01601691246032715,0.0021767869855943327,0.012769460678100586,0.002429618611858093,7,5,10,"{'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.8851063829787233,0.8497854077253219,0.868421052631579,0.8354430379746836,0.9004329004329005,0.8678377563486416,0.023393564018602993,36,0.9491891891891892,0.9449838187702265,0.9357997823721437,0.9501084598698482,0.9368191721132898,0.9433800844629395,0.006034819760567969
